# gamma	ks
  84.50000	   1.48688
  84.60000	   1.38755
  84.70000	   1.28430
  84.80000	   1.30578
  84.90000	   1.34347
  85.00000	   1.46897
  85.10000	   1.55218
  85.20000	   1.52401
  85.30000	   1.43290
  85.40000	   1.20052
  85.50000	   0.99863
  85.60000	   0.90103
  85.70000	   0.87177
  85.80000	   0.84351
  85.90000	   0.79342
  86.00000	   0.77555
  86.10000	   0.85740
  86.20000	   0.81205
  86.30000	   0.61999
  86.40000	   0.55601
  86.50000	   0.56112
  86.60000	   0.57395
  86.70000	   0.50873
  86.80000	   0.48384
  86.90000	   0.41628
  87.00000	   0.40414
  87.10000	   0.47334
  87.20000	   0.44950
  87.30000	   0.47102
  87.40000	   0.57106
  87.50000	   0.66948
  87.60000	   0.68732
  87.70000	   0.73105
  87.80000	   0.79662
  87.90000	   0.80216
  88.00000	   0.67231
  88.10000	   0.56552
  88.20000	   0.49402
  88.30000	   0.48253
  88.40000	   0.45756
  88.50000	   0.46905
  88.60000	   0.51406
  88.70000	   0.50778
  88.80000	   0.53873
  88.90000	   0.71809
  89.00000	   0.80610
  89.10000	   0.91431
  89.20000	   0.89924
  89.30000	   0.95979
  89.40000	   1.02425
  89.50000	   1.03527
  89.60000	   1.11385
  89.70000	   1.18044
  89.80000	   1.27356
  89.90000	   1.38077
  90.00000	   1.41889
  90.10000	   1.37968
  90.20000	   1.34476
  90.30000	   1.44494
  90.40000	   1.52669
  90.50000	   1.51604
  90.60000	   1.58463
  90.70000	   1.58212
  90.80000	   1.53807
  90.90000	   1.52937
  91.00000	   1.59053
  91.10000	   1.67797
  91.20000	   1.74964
  91.30000	   1.69111
  91.40000	   1.50316
  91.50000	   1.43763
  91.60000	   1.34901
  91.70000	   1.24368
  91.80000	   1.19625
  91.90000	   1.20571
  92.00000	   1.12072
  92.10000	   1.05123
  92.20000	   1.01865
  92.30000	   0.86755
  92.40000	   0.82025
  92.50000	   0.87692
  92.60000	   0.86353
  92.70000	   0.98807
  92.80000	   0.94652
  92.90000	   1.00593
  93.00000	   1.14317
  93.10000	   1.28657
  93.20000	   1.29167
  93.30000	   1.34933
  93.40000	   1.37617
  93.50000	   1.40599
  93.60000	   1.49361
  93.70000	   1.64179
  93.80000	   1.70311
  93.90000	   1.82586
  94.00000	   1.78994
  94.10000	   1.70256
  94.20000	   1.57838
  94.30000	   1.55663
  94.40000	   1.58523
  94.50000	   1.59110
  94.60000	   1.61872
  94.70000	   1.51911
  94.80000	   1.49646
  94.90000	   1.47478
  95.00000	   1.44631
  95.10000	   1.48882
  95.20000	   1.51208
  95.30000	   1.69513
  95.40000	   1.81886
  95.50000	   1.90689
  95.60000	   1.89353
  95.70000	   1.89161
  95.80000	   1.99171
  95.90000	   2.00897
  96.00000	   1.96315
  96.10000	   1.90382
  96.20000	   1.87748
  96.30000	   1.82806
  96.40000	   1.71677
  96.50000	   1.54001
  96.60000	   1.40010
  96.70000	   1.40887
  96.80000	   1.49218
  96.90000	   1.48753
  97.00000	   1.49904
  97.10000	   1.37271
  97.20000	   1.46762
  97.30000	   1.59487
  97.40000	   1.59581
  97.50000	   1.51700
  97.60000	   1.52543
  97.70000	   1.55329
  97.80000	   1.54651
  97.90000	   1.39686
  98.00000	   1.27913
  98.10000	   1.22017
  98.20000	   1.20568
  98.30000	   1.17457
  98.40000	   1.08967
  98.50000	   0.86716
  98.60000	   0.69692
  98.70000	   0.55775
  98.80000	   0.46270
  98.90000	   0.30256
  99.00000	   0.12866
  99.10000	   0.08463
  99.20000	  -0.01714
  99.30000	  -0.01510
  99.40000	   0.02799
  99.50000	   0.06157
  99.60000	   0.01606
  99.70000	   0.11354
  99.80000	   0.21427
  99.90000	   0.27371
