# gamma	ks
  93.50000	   0.10115
  93.60000	   0.13855
  93.70000	   0.20265
  93.80000	   0.16739
  93.90000	   0.13140
  94.00000	   0.13275
  94.10000	   0.13825
  94.20000	   0.02612
  94.30000	   0.12955
  94.40000	   0.09094
  94.50000	   0.11019
  94.60000	   0.04778
  94.70000	  -0.01110
  94.80000	   0.01667
  94.90000	   0.07148
  95.00000	   0.04365
  95.10000	   0.12640
  95.20000	   0.06293
  95.30000	  -0.08680
  95.40000	  -0.06783
  95.50000	  -0.08074
  95.60000	  -0.13202
  95.70000	  -0.20371
  95.80000	  -0.19084
  95.90000	  -0.19752
  96.00000	  -0.21766
  96.10000	  -0.16146
  96.20000	  -0.15470
  96.30000	  -0.07181
  96.40000	  -0.09205
  96.50000	   0.01157
  96.60000	   0.06073
  96.70000	   0.07076
  96.80000	   0.10051
  96.90000	   0.16506
  97.00000	   0.21619
  97.10000	   0.13148
  97.20000	   0.07340
  97.30000	   0.04867
  97.40000	   0.12012
  97.50000	   0.16686
  97.60000	   0.18146
  97.70000	   0.22710
  97.80000	   0.19979
  97.90000	   0.21182
  98.00000	   0.12742
  98.10000	   0.11935
  98.20000	   0.20994
  98.30000	   0.16269
  98.40000	   0.14515
  98.50000	   0.13672
  98.60000	   0.16541
  98.70000	   0.17371
  98.80000	   0.23565
  98.90000	   0.27219
  99.00000	   0.24398
  99.10000	   0.34420
  99.20000	   0.29389
  99.30000	   0.32729
  99.40000	   0.22883
  99.50000	   0.23871
  99.60000	   0.13360
  99.70000	   0.13526
  99.80000	   0.17315
  99.90000	   0.16692
